2025-06-23 13:45:09,Tidak Lengkap,"Person,Mask,NO-Hardhat,NO-Safety Vest,Person"
2025-06-23 13:45:09,Tidak Lengkap,"Person,Person"
2025-06-23 13:45:09,Tidak Lengkap,Person
2025-06-23 13:45:10,Tidak Lengkap,Person
2025-06-23 13:45:10,Tidak Lengkap,Person
2025-06-23 13:45:11,Tidak Lengkap,Person
2025-06-23 13:45:11,Tidak Lengkap,Person
2025-06-23 13:45:11,Tidak Lengkap,Person
2025-06-23 13:45:12,Tidak Lengkap,Person
2025-06-23 13:45:12,Tidak Lengkap,Person
2025-06-23 13:45:12,Tidak Lengkap,Person
2025-06-23 13:45:13,Tidak Lengkap,Person
2025-06-23 13:45:13,Tidak Lengkap,"Person,Person"
2025-06-23 13:45:14,Tidak Lengkap,"Person,Person"
2025-06-23 13:45:14,Tidak Lengkap,Person
2025-06-23 13:45:14,Tidak Lengkap,Person
2025-06-23 13:45:15,Tidak Lengkap,"Person,Mask"
2025-06-23 13:45:15,Tidak Lengkap,Person
2025-06-23 13:45:16,Tidak Lengkap,Person
2025-06-23 13:45:16,Tidak Lengkap,"Person,Person,Person"
2025-06-23 13:45:17,Tidak Lengkap,"Person,Person"
2025-06-23 13:45:17,Tidak Lengkap,Person
2025-06-23 13:45:18,Tidak Lengkap,Person
2025-06-23 13:45:18,Tidak Lengkap,Person
2025-06-23 13:45:18,Tidak Lengkap,Person
2025-06-23 13:45:19,Tidak Lengkap,Person
2025-06-23 13:45:19,Tidak Lengkap,Person
2025-06-23 13:45:20,Tidak Lengkap,Person
2025-06-23 13:45:20,Tidak Ada Objek,
2025-06-23 13:45:21,Tidak Lengkap,Person
2025-06-23 13:45:21,Tidak Lengkap,Person
2025-06-23 13:45:21,Tidak Lengkap,Person
2025-06-23 13:45:22,Tidak Lengkap,Person
2025-06-23 13:45:23,Tidak Lengkap,Person
2025-06-23 13:45:23,Tidak Lengkap,Person
2025-06-23 13:45:23,Tidak Lengkap,Person
2025-06-23 13:45:24,Tidak Lengkap,Person
2025-06-23 13:45:24,Tidak Ada Objek,
2025-06-23 13:45:25,Tidak Ada Objek,
2025-06-23 13:45:25,Tidak Ada Objek,
2025-06-23 13:45:26,Tidak Lengkap,Person
2025-06-23 13:45:26,Tidak Lengkap,Person
2025-06-23 13:45:26,Tidak Lengkap,"Person,Person"
2025-06-23 13:45:27,Tidak Lengkap,"Person,Person"
2025-06-23 13:45:27,Tidak Lengkap,"Person,machinery"
2025-06-23 13:45:28,Tidak Lengkap,Person
2025-06-23 13:45:28,Tidak Lengkap,Person
2025-06-23 13:45:28,Tidak Lengkap,Person
2025-06-23 13:45:29,Tidak Lengkap,Person
2025-06-23 13:45:29,Tidak Ada Objek,
2025-06-23 13:45:30,Tidak Lengkap,machinery
2025-06-23 13:45:30,Tidak Lengkap,machinery
2025-06-23 13:45:30,Tidak Lengkap,machinery
2025-06-23 13:45:31,Tidak Lengkap,machinery
2025-06-23 13:45:31,Tidak Lengkap,machinery
2025-06-23 13:45:31,Tidak Lengkap,machinery
2025-06-23 13:45:32,Tidak Lengkap,machinery
2025-06-23 13:45:32,Tidak Lengkap,"Person,machinery"
2025-06-23 13:45:33,Tidak Lengkap,Person
2025-06-23 13:45:33,Tidak Lengkap,Person
2025-06-23 13:45:34,Tidak Lengkap,Person
2025-06-23 13:45:34,Tidak Lengkap,Person
2025-06-23 13:45:34,Tidak Ada Objek,
2025-06-23 13:45:35,Tidak Lengkap,"Mask,NO-Hardhat,Person"
2025-06-23 13:45:35,Tidak Lengkap,"Mask,NO-Hardhat,Person"
2025-06-23 13:45:36,Tidak Lengkap,"NO-Hardhat,Mask"
2025-06-23 13:45:36,Tidak Lengkap,"Mask,NO-Hardhat,Person,NO-Safety Vest"
2025-06-23 13:45:36,Tidak Lengkap,"Person,Mask,Person,NO-Hardhat"
2025-06-23 13:45:37,Tidak Ada Objek,
2025-06-23 13:45:37,Tidak Ada Objek,
2025-06-23 13:45:38,Tidak Ada Objek,
2025-06-23 13:45:38,Tidak Ada Objek,
2025-06-23 13:45:38,Tidak Ada Objek,
2025-06-23 13:45:39,Tidak Ada Objek,
2025-06-23 13:45:39,Tidak Ada Objek,
2025-06-23 13:45:40,Tidak Ada Objek,
2025-06-23 13:45:40,Tidak Ada Objek,
2025-06-23 13:45:41,Tidak Ada Objek,
2025-06-23 13:45:41,Tidak Ada Objek,
2025-06-23 13:45:41,Tidak Ada Objek,
2025-06-23 13:45:42,Tidak Ada Objek,
2025-06-23 13:45:42,Tidak Ada Objek,
2025-06-23 13:45:43,Tidak Ada Objek,
2025-06-23 13:45:43,Tidak Ada Objek,
2025-06-23 13:45:44,Tidak Ada Objek,
2025-06-23 13:45:44,Tidak Ada Objek,
2025-06-23 13:45:45,Tidak Lengkap,NO-Hardhat
2025-06-23 13:45:45,Tidak Ada Objek,
2025-06-23 13:45:46,Tidak Ada Objek,
2025-06-23 13:45:46,Tidak Lengkap,"Person,Person,Person"
2025-06-23 13:45:46,Tidak Lengkap,Person
2025-06-23 13:45:47,Tidak Ada Objek,
2025-06-23 13:45:47,Tidak Lengkap,"Person,Mask,NO-Hardhat"
2025-06-23 13:45:48,Tidak Ada Objek,
2025-06-23 13:45:48,Tidak Lengkap,"Person,NO-Hardhat,Person"
2025-06-23 13:45:48,Tidak Lengkap,"Person,NO-Hardhat"
2025-06-23 13:45:49,Tidak Lengkap,"Person,Mask,NO-Hardhat"
2025-06-23 13:45:49,Tidak Lengkap,"Person,Mask,NO-Hardhat"
2025-06-23 13:45:50,Tidak Lengkap,"Person,Mask,NO-Hardhat"
2025-06-23 13:45:50,Tidak Lengkap,"Person,Mask,NO-Hardhat"
2025-06-23 13:45:51,Tidak Lengkap,"Person,Mask,NO-Hardhat"
2025-06-23 13:45:51,Tidak Lengkap,"Person,Mask,NO-Hardhat"
2025-06-23 13:45:52,Tidak Lengkap,"Person,Mask,NO-Hardhat"
2025-06-23 13:46:15,Tidak Ada Objek,
2025-06-23 13:46:15,Tidak Lengkap,Person
2025-06-23 13:46:16,Tidak Lengkap,Person
2025-06-23 13:46:16,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:17,Tidak Lengkap,"Mask,Person"
2025-06-23 13:46:17,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:17,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:18,Tidak Lengkap,Person
2025-06-23 13:46:18,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:19,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:19,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:19,Tidak Lengkap,Person
2025-06-23 13:46:20,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:20,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:20,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:21,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:21,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:22,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:22,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:23,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:23,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:23,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:24,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:24,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:24,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:25,Tidak Lengkap,"Person,Mask,NO-Hardhat"
2025-06-23 13:46:25,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:26,Tidak Lengkap,"Person,Mask,NO-Hardhat"
2025-06-23 13:46:26,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:26,Tidak Lengkap,"Person,Mask,NO-Hardhat"
2025-06-23 13:46:27,Tidak Lengkap,"Person,Mask,NO-Hardhat"
2025-06-23 13:46:27,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:28,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:28,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:29,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:29,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:29,Tidak Lengkap,Person
2025-06-23 13:46:30,Tidak Lengkap,"Person,NO-Hardhat"
2025-06-23 13:46:30,Tidak Lengkap,Person
2025-06-23 13:46:31,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:31,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:31,Tidak Lengkap,Person
2025-06-23 13:46:32,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:32,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:33,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:33,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:34,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:34,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:35,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:35,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:36,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:36,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:36,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:37,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:37,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:38,Tidak Lengkap,"Person,NO-Hardhat,Mask"
2025-06-23 13:46:38,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:39,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:39,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:40,Tidak Lengkap,Person
2025-06-23 13:46:40,Tidak Lengkap,Person
2025-06-23 13:46:40,Tidak Ada Objek,
2025-06-23 13:46:41,Tidak Ada Objek,
2025-06-23 13:46:41,Tidak Ada Objek,
2025-06-23 13:46:42,Tidak Ada Objek,
2025-06-23 13:46:42,Tidak Ada Objek,
2025-06-23 13:46:43,Tidak Lengkap,Person
2025-06-23 13:46:43,Tidak Ada Objek,
2025-06-23 13:46:43,Tidak Ada Objek,
2025-06-23 13:46:44,Tidak Ada Objek,
2025-06-23 13:46:44,Tidak Ada Objek,
2025-06-23 13:46:44,Tidak Ada Objek,
2025-06-23 13:46:45,Tidak Ada Objek,
2025-06-23 13:46:45,Tidak Lengkap,Person
2025-06-23 13:46:46,Tidak Lengkap,Person
2025-06-23 13:46:46,Tidak Lengkap,Person
2025-06-23 13:46:46,Tidak Ada Objek,
2025-06-23 13:46:47,Tidak Ada Objek,
2025-06-23 13:46:47,Tidak Lengkap,Person
2025-06-23 13:46:48,Tidak Lengkap,Person
2025-06-23 13:46:48,Tidak Ada Objek,
2025-06-23 13:46:48,Tidak Ada Objek,
2025-06-23 13:46:49,Tidak Ada Objek,
2025-06-23 13:46:49,Tidak Lengkap,Person
2025-06-23 13:46:49,Tidak Ada Objek,
2025-06-23 13:46:50,Tidak Ada Objek,
2025-06-23 13:46:50,Tidak Lengkap,Person
2025-06-23 13:46:51,Tidak Lengkap,Person
2025-06-23 13:46:51,Tidak Ada Objek,
2025-06-23 13:46:52,Tidak Lengkap,Person
2025-06-23 13:46:52,Tidak Lengkap,"Mask,Person"
2025-06-23 13:46:52,Tidak Lengkap,"Mask,Person"
2025-06-23 13:46:53,Tidak Lengkap,"Mask,Person"
2025-06-23 13:46:53,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:54,Tidak Lengkap,"Mask,Person"
2025-06-23 13:46:54,Tidak Lengkap,"Mask,Person"
2025-06-23 13:46:54,Tidak Lengkap,"Mask,Person"
2025-06-23 13:46:55,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:55,Tidak Lengkap,"Mask,Person"
2025-06-23 13:46:56,Tidak Lengkap,Person
2025-06-23 13:46:56,Tidak Ada Objek,
2025-06-23 13:46:57,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:57,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:58,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:58,Tidak Lengkap,"Mask,Person"
2025-06-23 13:46:59,Tidak Lengkap,"Person,Mask"
2025-06-23 13:46:59,Tidak Lengkap,"Mask,Person"
2025-06-23 13:47:00,Tidak Lengkap,"Person,Mask"
2025-06-23 13:47:00,Tidak Lengkap,"Person,Mask"
2025-06-23 13:47:01,Tidak Lengkap,"Person,Mask"
2025-06-23 13:47:01,Tidak Lengkap,"Person,Mask"
2025-06-23 13:47:02,Tidak Lengkap,"Person,Mask"
2025-06-23 13:58:26,Tidak Ada Objek,
2025-06-23 13:58:27,Tidak Ada Objek,
2025-06-23 13:58:27,Tidak Ada Objek,
2025-06-23 13:58:28,Tidak Ada Objek,
2025-06-23 13:58:28,Tidak Ada Objek,
2025-06-23 13:58:29,Tidak Ada Objek,
2025-06-23 13:58:29,Tidak Ada Objek,
2025-06-23 13:58:30,Tidak Ada Objek,
2025-06-24 14:23:03,Tidak Ada Objek,
2025-06-24 14:23:04,Tidak Ada Objek,
2025-06-24 14:23:04,Tidak Ada Objek,
2025-06-24 14:23:04,Tidak Ada Objek,
2025-06-24 14:23:05,Tidak Ada Objek,
2025-06-24 14:23:05,Tidak Ada Objek,
2025-06-24 14:23:06,Tidak Ada Objek,
2025-06-24 14:23:06,Tidak Ada Objek,
2025-06-24 14:23:07,Tidak Ada Objek,
2025-06-24 14:23:07,Tidak Ada Objek,
2025-06-24 14:23:08,Tidak Ada Objek,
2025-06-24 14:23:08,Tidak Ada Objek,
2025-06-24 14:23:08,Tidak Ada Objek,
2025-06-24 14:23:09,Tidak Ada Objek,
2025-06-24 14:23:09,Tidak Ada Objek,
2025-06-24 14:23:10,Tidak Ada Objek,
2025-06-24 14:23:10,Tidak Ada Objek,
2025-06-24 14:23:11,Tidak Ada Objek,
2025-06-24 14:23:11,Tidak Ada Objek,
2025-06-24 14:23:14,Tidak Ada Objek,
2025-06-24 14:23:15,Tidak Ada Objek,
2025-06-24 14:23:15,Tidak Ada Objek,
2025-06-24 14:23:16,Tidak Ada Objek,
2025-06-24 14:23:16,Tidak Ada Objek,
2025-06-24 14:23:16,Tidak Ada Objek,
2025-06-24 14:23:17,Tidak Ada Objek,
2025-06-24 14:23:17,Tidak Ada Objek,
2025-06-24 14:23:18,Tidak Ada Objek,
2025-06-24 14:23:18,Tidak Ada Objek,
2025-06-24 14:23:18,Tidak Ada Objek,
2025-06-24 14:23:19,Tidak Ada Objek,
2025-06-24 14:23:19,Tidak Ada Objek,
2025-06-24 14:23:20,Tidak Ada Objek,
2025-06-24 14:23:20,Tidak Ada Objek,
2025-06-24 14:23:20,Tidak Ada Objek,
2025-06-24 14:23:21,Tidak Ada Objek,
2025-06-24 14:23:21,Tidak Ada Objek,
2025-06-24 14:23:22,Tidak Ada Objek,
